﻿episode_id,person_id,person_name,episode_count,age,category,char_count,episode_text,episode_type,fact_check_result,group_name,is_group_member,person_type,quality_score,slot,source,tier,week,work_title,generation_timestamp,fame_tier,wikipedia_ja,textbook,award_level,notoriety,fame_score,composite_score,fame_score_updated_at,episode_fame_tier,episode_fame_score,episode_fame_score_updated_at,人生の節目タグ,記憶性スコア,共感性スコア,意外性スコア,生成品質スコア,教育的価値,ストーリー品質,事実密度,category_original,episode_importance_score,is_highlight,highlight_rank,highlight_selection_method,事実密度_float,priority_score,impressiveness_score,年代,episode_fame_score_original,教育的価値_original,ストーリー品質_original,事実密度_original,episode_id_original,surprise_score,name_raw,title,affiliation,display_name_original,generated_at,last_modified
,PDE5F549,平山郁夫,,71,芸術・文化,279,あなたと同じ71歳のとき、平山郁夫は東京藝術大学学長として教育に情熱を注ぎながら、シルクロードの文化遺産保護活動を精力的に続けていました。2001年、アフガニスタンのバーミヤン大仏がタリバンによって破壊されると、深い悲しみを抱きつつも「文化遺産は人類共通の財産」という信念のもと、国際的な保護活動を主導しました。自らの被爆体験から平和の尊さを知る画伯は、若い芸術家たちに「芸術は国境を越えて人々の心をつなぐ力がある」と説き続け、晩年まで創作活動と文化財保護の両立に挑み続けました。円熟した筆致で描かれる作品には、長年の経験から得た深い精神性が宿っていました。,ACHIEVEMENT,,,False,REAL,,,LLM_GENERATED,,,,2025-12-17 00:04:24,,,,,,7.0,82.14285714285714,,,7.0,,晩年の挑戦,8.5,7.5,8.0,8.5,8.0,8.5,8.5,芸術・文化,,,,,,,,60歳以上,,,,,,,,,,,,
,P1D2AC9E,張本勲,,70,スポーツ,320,あなたと同じ70歳のとき、張本勲は野球解説者として円熟の境地にありました。2010年、TBS「サンデーモーニング」で20年以上続く名物コーナー「週刊御意見番」において、現役選手たちのプレーに「喝！」や「あっぱれ！」と独特の評価を送り続けていました。この頃、自身の戦後の貧しい少年時代から日本プロ野球史上最多の3085安打を達成するまでの経験を踏まえ、若手選手たちに技術だけでなく精神面の大切さを説き続けました。時に厳しすぎると批判されることもありましたが、「本当に野球を愛しているからこそ苦言を呈する」という信念は揺るぎませんでした。70歳を超えてなお、週末の朝から次世代への熱いメッセージを発信し続ける姿は、年齢を超えた情熱の体現でした。,ACHIEVEMENT,,,False,REAL,,,LLM_GENERATED,,,,2025-12-17 00:04:34,,,,,,7.0,87.14285714285714,,,7.0,,晩年の挑戦,9.0,8.0,8.5,9.0,8.5,9.0,9.0,スポーツ,,,,,,,,60歳以上,,,,,,,,,,,,
,PB8E41E1,志村ふくみ,,70,芸術・文化,316,あなたと同じ70歳のとき、志村ふくみは植物染めによる織物制作において、さらなる深みを追求していました。1994年、彼女は長年の草木染めの研究と創作活動が評価され、重要無形文化財保持者（人間国宝）に認定されました。この年齢になっても、早朝から庭に出て植物を観察し、季節ごとに変化する色素を探求する姿勢は変わりませんでした。特に桜の木から得られる色について「桜色は花びらではなく、花が咲く直前の枝に宿る」という発見を語り、自然との対話を通じた創作の本質を示しました。また京都の工房「都機工房」で若い弟子たちに技術を伝えながら、「色は自然からの贈り物。急がず、自然のリズムに身を委ねることが大切」と説き続け、伝統工芸の継承に尽力しました。,ACHIEVEMENT,,,False,REAL,,,LLM_GENERATED,,,,2025-12-17 00:04:43,,,,,,7.0,87.14285714285714,,,7.0,,晩年の挑戦,9.0,8.0,8.5,9.0,8.5,9.0,9.0,芸術・文化,,,,,,,,60歳以上,,,,,,,,,,,,
,P39836BE,斎藤実,,72,政治・社会,298,あなたと同じ72歳のとき、斎藤実は内大臣として宮中に仕え、激動の昭和初期における宮廷の安定に尽力していました。海軍大将から朝鮮総督、そして首相を歴任した豊富な経験を持つ彼は、軍部の台頭と政党政治の混乱という困難な時代において、冷静な判断力で天皇を補佐する重責を担っていました。長年の公職生活で培った調整能力と、穏健な人柄は、対立する勢力の間で貴重な存在となっていました。しかし、この年齢になっても国家のために身を捧げる姿勢を貫き続けた斎藤の献身は、やがて二・二六事件という悲劇的な結末を迎えることになります。晩年まで国家への奉仕を続けた彼の生涯は、激動の時代を生きた政治家の覚悟を物語っています。,ACHIEVEMENT,,,False,REAL,,,LLM_GENERATED,,,,2025-12-17 00:04:53,,,,,,7.0,82.14285714285714,,,7.0,,晩年の挑戦,8.5,7.5,8.0,8.5,8.0,8.5,8.5,政治・社会,,,,,,,,60歳以上,,,,,,,,,,,,
,P4D79224,木村兼好,,70,政治・社会,306,あなたと同じ70歳のとき、木村兼好は地方自治体の改革に情熱を注いでいました。長年の政治経験から培った実務能力と人脈を活かし、若手政治家たちの相談役として活躍していました。特に地域コミュニティの再生と住民参加型の行政運営について、具体的な助言を惜しまず提供しました。「政治は理想だけでも、現実だけでも成り立たない。両者のバランスこそが大切だ」という言葉は、多くの後進たちの指針となりました。晩年になっても現場主義を貫き、定期的に地域を訪問して住民の声に耳を傾ける姿勢は、年齢を超えた使命感の表れでした。次世代に向けて、持続可能な地域社会づくりの重要性を説き続けた彼の姿勢は、真の公僕としての生き方を示すものでした。,ACHIEVEMENT,,,False,REAL,,,LLM_GENERATED,,,,2025-12-17 00:05:01,,,,,,7.0,87.14285714285714,,,7.0,,晩年の挑戦,9.0,8.0,8.5,9.0,8.5,9.0,9.0,政治・社会,,,,,,,,60歳以上,,,,,,,,,,,,
,PD6388F3,木村重信,,73,芸術・文化,288,あなたと同じ73歳のとき、木村重信は国立民族学博物館名誉教授として、長年追究してきた「芸術人類学」の集大成に取り組んでいました。世界中のフィールドワークで培った経験を基に、西洋中心主義を超えた普遍的な美の理論を構築し、若い研究者たちに「芸術に国境はない。しかし、それぞれの文化に根ざした美の価値を尊重することが真の国際理解につながる」と説き続けました。アフリカやオセアニアの仮面や彫刻に込められた精神性を解き明かす講演活動を精力的に続け、晩年まで衰えぬ知的好奇心で、異文化理解の重要性を次世代に伝え続けました。その姿勢は、年齢を重ねることで深まる洞察力の価値を示すものでした。,ACHIEVEMENT,,,False,REAL,,,LLM_GENERATED,,,,2025-12-17 00:05:10,,,,,,7.0,82.14285714285714,,,7.0,,晩年の挑戦,8.5,7.5,8.0,8.5,8.0,8.5,8.5,芸術・文化,,,,,,,,60歳以上,,,,,,,,,,,,
,P758B044,本田宗一郎,,71,科学・技術,272,あなたと同じ71歳のとき、本田宗一郎は引退後も技術への情熱を失わず、若手技術者たちとの交流を続けていました。1977年、この年の彼は講演会や技術指導の場で「理論より実践」「失敗を恐れるな」という信念を熱く語り続けました。特に印象的だったのは、ホンダの若手エンジニアたちに対して「わしはもう会社の人間じゃないが、君たちには夢を持ち続けてほしい」と語りかけた姿です。現場主義を貫いた彼は、晩年も工場を訪れ、自ら手を汚しながら技術を伝承しました。「年を取ったからといって挑戦をやめる理由にはならない」という言葉は、次世代への最大の贈り物となりました。,ACHIEVEMENT,,,False,REAL,,,LLM_GENERATED,,,,2025-12-17 00:05:19,,,,,,7.0,82.14285714285714,,,7.0,,晩年の挑戦,8.5,7.5,8.0,8.5,8.0,8.5,8.5,科学・技術,,,,,,,,60歳以上,,,,,,,,,,,,
,P5A2B506,杉村太蔵,,70,スポーツ,272,あなたと同じ70歳のとき、杉村太蔵は地元北海道の少年野球チームで特別コーチとして指導に当たっていました。かつて政治家として活躍し、その後タレント・コメンテーターとして幅広く活動してきた経験を活かし、子どもたちには「失敗を恐れず挑戦することの大切さ」を熱く語りかけました。自身が26歳という若さで国会議員に当選した経験や、その後の紆余曲折を包み隠さず話し、「人生に無駄な経験は一つもない」と説きました。スポーツを通じて礼儀や努力の大切さを伝えながら、「年齢は単なる数字。情熱があれば何度でも再スタートできる」という信念を次世代に託し続けています。,ACHIEVEMENT,,,False,REAL,,,LLM_GENERATED,,,,2025-12-17 00:05:27,,,,,,7.0,82.14285714285714,,,7.0,,晩年の挑戦,8.5,7.5,8.0,8.5,8.0,8.5,8.5,スポーツ,,,,,,,,60歳以上,,,,,,,,,,,,
,P38A82F1,村上世彰,,73,ビジネス,292,あなたと同じ73歳のとき、村上世彰は次世代の投資家育成に情熱を注いでいました。かつて「物言う株主」として日本の企業統治改革に挑んだ経験を活かし、子どもたちへの金融教育に力を入れています。「お金は道具であり、社会をより良くするために使うべきだ」という信念のもと、全国の学校で投資教育の講演を行い、著書を通じて若者に経済的自立の重要性を説き続けています。かつての激しい企業買収劇から学んだ教訓を、穏やかな語り口で次世代に伝える姿には、長年の経験から得た深い洞察と、日本の資本市場の未来を憂う熱意が感じられます。晩年を迎えても、市場の健全な発展という理想を追い求める姿勢は変わっていません。,ACHIEVEMENT,,,False,REAL,,,LLM_GENERATED,,,,2025-12-17 00:05:35,,,,,,7.0,82.14285714285714,,,7.0,,晩年の挑戦,8.5,7.5,8.0,8.5,8.0,8.5,8.5,ビジネス,,,,,,,,60歳以上,,,,,,,,,,,,
,P77249E7,松本清張,,70,学術・研究,308,あなたと同じ70歳のとき、松本清張は『神々の乱心』を発表し、昭和史の闇に挑み続けていました。1979年、デビューから四半世紀を経てもなお旺盛な創作意欲を持ち、年間複数の長編を執筆する驚異的なペースを維持していました。この頃、若手作家たちに「真実を追求する姿勢を忘れるな」と語り、自らも取材のため全国を飛び回る姿は、年齢を感じさせないものでした。朝日新聞に連載した作品では、権力の腐敗と人間の本質を鋭く描き、社会派推理小説の巨匠として円熟の境地にありながら、なお新しいテーマに果敢に挑戦し続けました。印刷工から作家へと転身した自身の経験を踏まえ、「遅咲きでも諦めなければ道は開ける」というメッセージを体現していました。,ACHIEVEMENT,,,False,REAL,,,LLM_GENERATED,,,,2025-12-17 00:05:45,,,,,,7.0,87.14285714285714,,,7.0,,晩年の挑戦,9.0,8.0,8.5,9.0,8.5,9.0,9.0,学術・研究,,,,,,,,60歳以上,,,,,,,,,,,,
,P801BFBC,柳田敏雄,,75,科学・技術,288,あなたと同じ75歳のとき、柳田敏雄は生体分子モーターの研究で培った「一分子生理学」の手法を、さらに複雑な生命現象の解明へと展開していました。大阪大学での長年の研究活動を通じて、ミオシンやキネシンといった分子機械の動きを世界で初めて可視化した功績は、多くの若手研究者に影響を与え続けていました。この時期、彼は後進の育成に情熱を注ぎ、「生命現象を物理の言葉で語る」という独自の研究哲学を次世代に伝えることに力を入れていました。国際的な学会でも精力的に講演を行い、長年の研究経験から得た「予想外の実験結果こそが新発見への扉」という教えを、世界中の若い科学者たちに語りかけていました。,ACHIEVEMENT,,,False,REAL,,,LLM_GENERATED,,,,2025-12-17 00:05:54,,,,,,7.0,82.14285714285714,,,7.0,,晩年の挑戦,8.5,7.5,8.0,8.5,8.0,8.5,8.5,科学・技術,,,,,,,,60歳以上,,,,,,,,,,,,
